id,nome,regiao,umidade,velocidade_vento,temperatura,nivel_fumaca,nivel_risco,data_medicao,latitude,longitude,estado
10895,Foco #10895,Caatinga,57,15.8,35.4,53,alto,2025-03-10 04:32:00+00,-776702,-426092,PIAUÍ
10896,Foco #10896,Cerrado,45,11.6,30.5,41,alto,2025-03-10 04:32:00+00,-1090635,-4671832,TOCANTINS
10897,Foco #10897,Cerrado,24,6.1,30.6,89,critico,2025-03-10 04:32:00+00,-778209,-4737221,TOCANTINS
10898,Foco #10898,Cerrado,49,19.5,33.5,30,critico,2025-03-10 04:32:00+00,-994997,-436549,BAHIA
10899,Foco #10899,Caatinga,59,14,37.1,74,alto,2025-03-10 04:32:00+00,-664966,-427865,PIAUÍ
10900,Foco #10900,Cerrado,20,8.4,36.9,62,medio,2025-03-10 04:32:00+00,-1181061,-4501181,BAHIA
10901,Foco #10901,Cerrado,54,19.7,31.7,40,critico,2025-03-10 04:32:00+00,-992555,-4362637,BAHIA
10902,Foco #10902,Cerrado,56,14,32.5,59,baixo,2025-03-10 04:32:00+00,-622459,-4535862,MARANHÃO
10903,Foco #10903,Amazônia,38,17.8,32.1,43,alto,2025-03-10 04:32:00+00,-466957,-4579209,MARANHÃO
10904,Foco #10904,Amazônia,44,6.8,32.3,43,medio,2025-03-10 04:32:00+00,-537846,-4721554,MARANHÃO
10905,Foco #10905,Cerrado,36,9.6,38.8,87,baixo,2025-03-10 04:32:00+00,-563542,-4390612,MARANHÃO
10906,Foco #10906,Cerrado,31,8.1,36.7,69,medio,2025-03-10 04:32:00+00,-109075,-4671072,TOCANTINS
10907,Foco #10907,Cerrado,54,18.7,41.2,71,alto,2025-03-10 04:32:00+00,-1059424,-4871036,TOCANTINS
10908,Foco #10908,Amazônia,21,19.3,41.6,36,alto,2025-03-10 04:32:00+00,-489391,-4996623,PARÁ
10909,Foco #10909,Cerrado,38,22.2,43.8,60,medio,2025-03-10 04:32:00+00,-903413,-4666955,MARANHÃO
10910,Foco #10910,Cerrado,42,23.6,34.5,33,baixo,2025-03-10 04:32:00+00,-1224137,-4404026,BAHIA
10911,Foco #10911,Cerrado,41,11.9,38.2,32,baixo,2025-03-10 04:32:00+00,-1178411,-46832,TOCANTINS
10912,Foco #10912,Caatinga,33,18.1,42,66,medio,2025-03-10 04:32:00+00,-77864,-4256245,PIAUÍ
10913,Foco #10913,Cerrado,53,22.6,34.9,72,medio,2025-03-10 04:32:00+00,-646448,-4420641,MARANHÃO
10914,Foco #10914,Cerrado,41,21.5,39.8,61,critico,2025-03-10 04:32:00+00,-1167686,-4427543,BAHIA
10915,Foco #10915,Caatinga,24,15.3,32.4,88,medio,2025-03-10 04:32:00+00,-66876,-4283619,PIAUÍ
10916,Foco #10916,Amazônia,31,20.2,34.5,63,critico,2025-03-10 04:32:00+00,-450831,-554579,PARÁ
10917,Foco #10917,Cerrado,24,14.3,40.5,49,alto,2025-03-10 04:32:00+00,-633127,-4468854,MARANHÃO
10918,Foco #10918,Caatinga,46,16.2,43.3,85,medio,2025-03-10 04:32:00+00,-77655,-4259015,PIAUÍ
10919,Foco #10919,Cerrado,57,15.8,44,94,alto,2025-03-10 04:34:00+00,-1316779,-4786895,TOCANTINS
10920,Foco #10920,Cerrado,35,17.7,38.3,84,baixo,2025-03-10 04:34:00+00,-1368097,-4863846,GOIÁS
10921,Foco #10921,Cerrado,55,19.1,36.4,83,critico,2025-03-10 04:34:00+00,-1495509,-499996,GOIÁS
10922,Foco #10922,Cerrado,38,10.5,40.4,45,baixo,2025-03-10 04:34:00+00,-131944,-4851719,GOIÁS
10923,Foco #10923,Cerrado,59,21.1,43.7,51,alto,2025-03-10 04:34:00+00,-1283153,-4694366,TOCANTINS
10924,Foco #10924,Cerrado,24,14.6,38.2,37,medio,2025-03-10 04:34:00+00,-1276595,-5053057,TOCANTINS
10925,Foco #10925,Cerrado,54,23.1,32.4,67,baixo,2025-03-10 04:34:00+00,-149076,-4829796,GOIÁS
10926,Foco #10926,Cerrado,26,10.4,32.5,51,critico,2025-03-10 04:34:00+00,-1945568,-442899,MINAS GERAIS
10927,Foco #10927,Cerrado,55,9.4,44.8,36,medio,2025-03-10 04:34:00+00,-1467877,-4807996,GOIÁS
10928,Foco #10928,Cerrado,58,7.5,43.3,86,medio,2025-03-10 04:34:00+00,-1429286,-4596992,GOIÁS
10929,Foco #10929,Cerrado,22,21.4,38.4,100,critico,2025-03-10 04:34:00+00,-1316783,-4789147,TOCANTINS
10930,Foco #10930,Cerrado,37,17.4,44.9,82,medio,2025-03-10 04:34:00+00,-1286424,-4699939,TOCANTINS
10931,Foco #10931,Cerrado,58,17.4,38.9,42,critico,2025-03-10 04:34:00+00,-1260944,-4697841,TOCANTINS
10932,Foco #10932,Cerrado,35,23,30,77,medio,2025-03-10 04:34:00+00,-1290164,-4693835,TOCANTINS
10933,Foco #10933,Cerrado,34,15.2,31.9,74,critico,2025-03-10 04:34:00+00,-1474821,-4810977,GOIÁS
10934,Foco #10934,Cerrado,46,8.5,41.4,36,critico,2025-03-10 04:34:00+00,-1824215,-5331815,MATO GROSSO DO SUL
10935,Foco #10935,Cerrado,51,19.8,31.4,89,baixo,2025-03-10 04:34:00+00,-1293637,-4843159,TOCANTINS
10936,Foco #10936,Cerrado,58,15.4,32.3,85,baixo,2025-03-10 04:34:00+00,-1823362,-5334799,MATO GROSSO DO SUL
10937,Foco #10937,Cerrado,54,23.3,37.8,92,critico,2025-03-10 04:34:00+00,-1487876,-468504,GOIÁS
10938,Foco #10938,Cerrado,44,23.6,36.6,38,critico,2025-03-10 04:34:00+00,-1958556,-45908,MINAS GERAIS
10939,Foco #10939,Cerrado,54,15.9,33.3,62,baixo,2025-03-10 04:34:00+00,-1397295,-4816964,GOIÁS
10940,Foco #10940,Cerrado,21,10.1,39.6,51,alto,2025-03-10 04:34:00+00,-1358095,-4758716,GOIÁS
10941,Foco #10941,Cerrado,53,15.8,44.9,35,alto,2025-03-10 04:34:00+00,-1218715,-4780613,TOCANTINS
10942,Foco #10942,Cerrado,33,13.6,44.3,69,critico,2025-03-10 04:34:00+00,-1487505,-483079,GOIÁS
10943,Foco #10943,Cerrado,27,18.7,42.1,36,alto,2025-03-10 04:34:00+00,-1313264,-4784113,TOCANTINS
10944,Foco #10944,Cerrado,29,22.5,35.2,97,medio,2025-03-10 04:34:00+00,-149363,-4690103,GOIÁS
10945,Foco #10945,Cerrado,32,21.6,32.8,37,baixo,2025-03-10 04:34:00+00,-144208,-4609575,GOIÁS
10946,Foco #10946,Cerrado,33,16.9,39,66,alto,2025-03-10 04:34:00+00,-1319811,-4780554,TOCANTINS
10947,Foco #10947,Cerrado,48,24.4,33.1,34,alto,2025-03-10 04:34:00+00,-1331958,-4758187,GOIÁS
10948,Foco #10948,Cerrado,22,6,35.3,97,baixo,2025-03-10 04:34:00+00,-1271693,-4857577,TOCANTINS
10949,Foco #10949,Cerrado,40,17.4,37.9,56,medio,2025-03-10 04:34:00+00,-1237139,-4652263,TOCANTINS
10950,Foco #10950,Amazônia,33,23.7,32.1,74,baixo,2025-03-10 04:34:00+00,-1247452,-544246,MATO GROSSO
10951,Foco #10951,Cerrado,56,7.2,30.5,46,critico,2025-03-10 04:34:00+00,-1727411,-4901135,GOIÁS
10952,Foco #10952,Cerrado,21,6,34.7,69,medio,2025-03-10 04:34:00+00,-1382085,-4803711,GOIÁS
10953,Foco #10953,Cerrado,49,12.1,35.6,35,alto,2025-03-10 04:34:00+00,-1578102,-4369696,MINAS GERAIS
10954,Foco #10954,Cerrado,38,14.7,37.1,54,critico,2025-03-10 04:34:00+00,-1429013,-4591755,BAHIA
10955,Foco #10955,Cerrado,34,14.6,38.2,41,critico,2025-03-10 04:34:00+00,-1535645,-4706473,GOIÁS
10956,Foco #10956,Cerrado,43,22,31.4,45,medio,2025-03-10 04:34:00+00,-1279915,-4687553,TOCANTINS
10957,Foco #10957,Cerrado,49,19.4,32.5,49,baixo,2025-03-10 04:34:00+00,-1864406,-50682,GOIÁS
10958,Foco #10958,Cerrado,53,8.4,38.9,40,baixo,2025-03-10 04:34:00+00,-1292731,-4637607,GOIÁS
10959,Foco #10959,Cerrado,49,16.5,43.2,35,medio,2025-03-10 04:34:00+00,-1323542,-4849452,GOIÁS
10960,Foco #10960,Cerrado,50,20.7,39.9,47,baixo,2025-03-10 04:34:00+00,-1446742,-4841909,GOIÁS
10961,Foco #10961,Cerrado,47,17.2,40.9,91,critico,2025-03-10 04:34:00+00,-1489752,-4696988,GOIÁS
10962,Foco #10962,Cerrado,43,13.4,40.7,63,baixo,2025-03-10 04:34:00+00,-1355653,-4758729,GOIÁS
10963,Foco #10963,Cerrado,50,18.3,30.8,100,medio,2025-03-10 04:34:00+00,-1464973,-4824923,GOIÁS
10964,Foco #10964,Cerrado,40,12,41.7,47,critico,2025-03-10 04:34:00+00,-144361,-4637601,GOIÁS
10965,Foco #10965,Cerrado,23,11.8,36.3,63,critico,2025-03-10 04:34:00+00,-1335012,-4733015,GOIÁS
10966,Foco #10966,Cerrado,29,11.6,30.7,89,critico,2025-03-10 04:34:00+00,-1438037,-4848052,GOIÁS
10967,Foco #10967,Cerrado,32,6.8,36.6,42,critico,2025-03-10 04:34:00+00,-1825849,-5330796,MATO GROSSO DO SUL
10968,Foco #10968,Cerrado,30,10.4,38.9,93,baixo,2025-03-10 04:34:00+00,-1523597,-4872029,GOIÁS
10969,Foco #10969,Cerrado,25,15.9,35,33,critico,2025-03-10 04:34:00+00,-132048,-4782977,TOCANTINS
10970,Foco #10970,Cerrado,23,19.3,32.8,93,alto,2025-03-10 04:34:00+00,-1287463,-4462946,BAHIA
10971,Foco #10971,Cerrado,57,19.1,30.6,52,alto,2025-03-10 04:34:00+00,-1818628,-5334768,MATO GROSSO DO SUL
10972,Foco #10972,Cerrado,55,15.9,30.3,71,alto,2025-03-10 04:34:00+00,-128062,-4685202,TOCANTINS
10973,Foco #10973,Cerrado,58,22,32.4,80,alto,2025-03-10 04:34:00+00,-1521042,-4798849,GOIÁS
10974,Foco #10974,Cerrado,27,21.5,38.2,42,medio,2025-03-10 04:34:00+00,-1379887,-4758061,GOIÁS
10975,Foco #10975,Cerrado,53,13.9,37.3,84,alto,2025-03-10 04:34:00+00,-146559,-4825402,GOIÁS
10976,Foco #10976,Cerrado,21,8.8,34.9,77,critico,2025-03-10 04:34:00+00,-129179,-4636607,GOIÁS
10977,Foco #10977,Cerrado,54,20.4,37.3,49,alto,2025-03-10 04:34:00+00,-1375647,-480874,GOIÁS
10978,Foco #10978,Cerrado,48,14.7,30.1,68,baixo,2025-03-10 04:34:00+00,-1377724,-4758508,GOIÁS
10979,Foco #10979,Cerrado,37,5.2,43.1,44,alto,2025-03-10 04:34:00+00,-1571571,-4627066,MINAS GERAIS
10980,Foco #10980,Cerrado,29,12.2,31.2,95,critico,2025-03-10 04:34:00+00,-1338578,-4813388,GOIÁS
10981,Foco #10981,Cerrado,41,24.6,35.9,58,baixo,2025-03-10 04:34:00+00,-1401142,-4496322,BAHIA
10982,Foco #10982,Cerrado,48,11.9,42.2,51,critico,2025-03-10 04:34:00+00,-155832,-4691707,MINAS GERAIS
10983,Foco #10983,Cerrado,26,18.1,43.1,48,critico,2025-03-10 04:34:00+00,-1498392,-4996783,GOIÁS
10984,Foco #10984,Cerrado,55,23,40.5,43,baixo,2025-03-10 04:34:00+00,-1325601,-4842778,TOCANTINS
10985,Foco #10985,Cerrado,59,14.9,31.6,41,critico,2025-03-10 04:34:00+00,-1293193,-4843819,TOCANTINS
10986,Foco #10986,Cerrado,49,15.6,32.7,33,alto,2025-03-10 04:34:00+00,-1546388,-5156086,GOIÁS
10987,Foco #10987,Cerrado,30,11.4,44.9,36,baixo,2025-03-10 04:34:00+00,-1321271,-4853107,GOIÁS
10988,Foco #10988,Cerrado,46,11.2,38.8,81,baixo,2025-03-10 04:34:00+00,-1423026,-4612437,GOIÁS
10989,Foco #10989,Cerrado,48,24.1,42.4,84,alto,2025-03-10 04:34:00+00,-1528025,-4791818,GOIÁS
10990,Foco #10990,Cerrado,45,7.6,30.5,94,baixo,2025-03-10 04:34:00+00,-1290911,-4691199,TOCANTINS
10991,Foco #10991,Cerrado,57,16.2,41.1,79,medio,2025-03-10 04:34:00+00,-1330296,-478302,TOCANTINS
10992,Foco #10992,Cerrado,51,14.3,32.5,79,critico,2025-03-10 04:34:00+00,-1396447,-4486763,BAHIA
10993,Foco #10993,Cerrado,52,11.3,33.8,49,baixo,2025-03-10 04:34:00+00,-1489812,-4696569,GOIÁS
10994,Foco #10994,Cerrado,55,19,40.5,44,medio,2025-03-10 04:34:00+00,-181617,-5334216,MATO GROSSO DO SUL
10995,Foco #10995,Cerrado,26,12.5,35.3,56,medio,2025-03-10 04:34:00+00,-1315716,-4789357,TOCANTINS
10996,Foco #10996,Cerrado,32,13.8,35.7,59,alto,2025-03-10 04:34:00+00,-149882,-4686777,GOIÁS
10997,Foco #10997,Cerrado,43,6.9,44.5,70,baixo,2025-03-10 04:34:00+00,-1489193,-4698228,GOIÁS
10998,Foco #10998,Cerrado,38,13,42.2,76,critico,2025-03-10 04:34:00+00,-1251107,-4684046,TOCANTINS
10999,Foco #10999,Cerrado,41,5.7,33.8,38,alto,2025-03-10 04:34:00+00,-1524692,-5012908,GOIÁS
11000,Foco #11000,Cerrado,26,16.7,44.1,46,critico,2025-03-10 04:34:00+00,-1831567,-44039,MINAS GERAIS
11001,Foco #11001,Cerrado,21,15.6,39.4,67,critico,2025-03-10 04:34:00+00,-1820061,-5330669,MATO GROSSO DO SUL
11002,Foco #11002,Cerrado,36,11.1,39.7,91,medio,2025-03-10 04:34:00+00,-1592271,-4333481,MINAS GERAIS
11003,Foco #11003,Cerrado,35,18.8,41.7,62,alto,2025-03-10 04:34:00+00,-1487059,-4833726,GOIÁS
11004,Foco #11004,Cerrado,34,18.3,41.1,42,baixo,2025-03-10 04:34:00+00,-1313806,-4788308,TOCANTINS
11005,Foco #11005,Cerrado,28,6.2,38.7,96,medio,2025-03-10 04:34:00+00,-1598717,-4659024,MINAS GERAIS
11006,Foco #11006,Cerrado,34,21,33.3,95,medio,2025-03-10 04:34:00+00,-1633248,-4994376,GOIÁS
11007,Foco #11007,Cerrado,37,22,41.1,34,medio,2025-03-10 04:34:00+00,-1472502,-4809475,GOIÁS
11008,Foco #11008,Cerrado,57,14,43.4,90,medio,2025-03-10 04:34:00+00,-1474206,-481277,GOIÁS
11009,Foco #11009,Cerrado,47,18.6,44.8,62,alto,2025-03-10 04:34:00+00,-1798806,-4502492,MINAS GERAIS
11010,Foco #11010,Cerrado,27,7.8,44.1,65,alto,2025-03-10 04:34:00+00,-1584727,-4623734,MINAS GERAIS
11011,Foco #11011,Cerrado,50,22.4,44.8,41,medio,2025-03-10 04:34:00+00,-1377267,-4756893,GOIÁS
11012,Foco #11012,Cerrado,44,5.6,33,37,critico,2025-03-10 04:34:00+00,-147314,-4812953,GOIÁS
11013,Foco #11013,Cerrado,26,5,31.7,90,baixo,2025-03-10 04:34:00+00,-1474044,-4813849,GOIÁS
11014,Foco #11014,Cerrado,55,22.5,37.9,92,baixo,2025-03-10 04:34:00+00,-1374357,-4801398,GOIÁS
11015,Foco #11015,Cerrado,59,21.5,40.9,72,critico,2025-03-10 04:34:00+00,-1459808,-4672315,GOIÁS
11016,Foco #11016,Cerrado,36,11.6,35.1,95,medio,2025-03-10 04:34:00+00,-146732,-4809395,GOIÁS
11017,Foco #11017,Cerrado,44,11.4,38.9,46,medio,2025-03-10 04:34:00+00,-1376586,-4805856,GOIÁS
11018,Foco #11018,Cerrado,20,7.3,39.5,88,medio,2025-03-10 04:34:00+00,-1219386,-478072,TOCANTINS
11019,Foco #11019,Cerrado,43,20.6,32.7,69,medio,2025-03-10 04:34:00+00,-1419317,-4607069,BAHIA
11020,Foco #11020,Cerrado,29,11.8,32.7,71,alto,2025-03-10 04:34:00+00,-1419931,-4605372,BAHIA
11021,Foco #11021,Cerrado,25,24,30.4,76,critico,2025-03-10 04:34:00+00,-1490871,-4696729,GOIÁS
11022,Foco #11022,Cerrado,40,14.6,35.9,36,medio,2025-03-10 04:34:00+00,-1493163,-4690836,GOIÁS
11023,Foco #11023,Mata Atlântica,27,11.5,32.2,81,alto,2025-03-10 04:34:00+00,-1989783,-4451145,MINAS GERAIS
11024,Foco #11024,Cerrado,43,7.2,39,72,baixo,2025-03-10 04:34:00+00,-1261746,-4697205,TOCANTINS
11025,Foco #11025,Cerrado,55,16.8,33.6,37,baixo,2025-03-10 04:34:00+00,-1603507,-5093166,GOIÁS
11026,Foco #11026,Cerrado,59,16.8,39.2,95,critico,2025-03-10 04:34:00+00,-1580277,-4625876,MINAS GERAIS
11027,Foco #11027,Cerrado,43,8.6,35.7,99,critico,2025-03-10 04:34:00+00,-1480887,-5142572,MATO GROSSO
11028,Foco #11028,Cerrado,53,5.4,44.9,30,critico,2025-03-10 04:34:00+00,-1474029,-4809331,GOIÁS
11029,Foco #11029,Cerrado,30,10.2,34.7,95,medio,2025-03-10 04:34:00+00,-1627179,-4709879,MINAS GERAIS
11030,Foco #11030,Cerrado,23,20.8,42,45,medio,2025-03-10 04:34:00+00,-132965,-4698296,GOIÁS
11031,Foco #11031,Cerrado,54,21.8,35.3,35,medio,2025-03-10 04:34:00+00,-1790488,-4684061,MINAS GERAIS
11032,Foco #11032,Cerrado,58,18.5,37.8,55,medio,2025-03-10 04:34:00+00,-1293416,-4844583,TOCANTINS
11033,Foco #11033,Cerrado,30,9.6,43.7,99,baixo,2025-03-10 04:34:00+00,-1487865,-4744387,GOIÁS
11034,Foco #11034,Cerrado,46,24.4,37.3,41,alto,2025-03-10 04:34:00+00,-1332644,-4760574,GOIÁS
11035,Foco #11035,Cerrado,24,16.3,40.9,49,alto,2025-03-10 04:34:00+00,-1326512,-4726672,GOIÁS
11036,Foco #11036,Cerrado,36,23.7,30,72,medio,2025-03-10 04:34:00+00,-1716449,-4702222,MINAS GERAIS
11037,Foco #11037,Cerrado,54,7.4,33,34,medio,2025-03-10 04:34:00+00,-1314526,-4783525,TOCANTINS
11038,Foco #11038,Cerrado,22,12.6,34.7,64,baixo,2025-03-10 04:34:00+00,-1348159,-4724499,GOIÁS
11039,Foco #11039,Cerrado,34,9.4,37.4,42,alto,2025-03-10 04:34:00+00,-1352292,-4725143,GOIÁS
11040,Foco #11040,Cerrado,56,8.2,30.2,72,medio,2025-03-10 04:34:00+00,-1528785,-4930892,GOIÁS
11041,Foco #11041,Cerrado,44,9.1,35,53,baixo,2025-03-10 04:34:00+00,-1353501,-4728824,GOIÁS
11042,Foco #11042,Cerrado,58,13.4,37.8,31,baixo,2025-03-10 04:34:00+00,-1603174,-509311,GOIÁS
11043,Foco #11043,Cerrado,53,19.6,41.6,34,alto,2025-03-10 04:34:00+00,-1332822,-478004,TOCANTINS
11044,Foco #11044,Cerrado,49,14.4,43.5,46,critico,2025-03-10 04:34:00+00,-1332485,-4779986,TOCANTINS
11045,Foco #11045,Cerrado,50,24.2,44.7,35,baixo,2025-03-10 04:34:00+00,-1529941,-4628888,MINAS GERAIS
11046,Foco #11046,Cerrado,41,15.9,34.1,70,alto,2025-03-10 04:34:00+00,-1525125,-4808762,GOIÁS
11047,Foco #11047,Cerrado,35,12.3,44.6,81,medio,2025-03-10 04:34:00+00,-18195,-5329699,MATO GROSSO DO SUL
11048,Foco #11048,Cerrado,31,22.3,40.6,52,alto,2025-03-10 04:34:00+00,-1363554,-4867164,GOIÁS
11049,Foco #11049,Cerrado,25,22.1,38.6,90,critico,2025-03-10 04:34:00+00,-1314369,-478915,TOCANTINS
11050,Foco #11050,Cerrado,34,7.7,36.3,37,alto,2025-03-10 04:34:00+00,-1845072,-4381482,MINAS GERAIS
11051,Foco #11051,Cerrado,34,6.9,41.8,65,alto,2025-03-10 04:34:00+00,-1327166,-4694787,GOIÁS
11052,Foco #11052,Cerrado,57,17.4,30.4,98,alto,2025-03-10 04:34:00+00,-1238016,-4651173,TOCANTINS
11053,Foco #11053,Cerrado,24,5.2,38.9,96,alto,2025-03-10 04:34:00+00,-1444045,-4637917,GOIÁS
11054,Foco #11054,Cerrado,48,18.2,32.7,56,baixo,2025-03-10 04:34:00+00,-1321841,-5087777,MATO GROSSO
11055,Foco #11055,Cerrado,38,22.7,35.9,98,critico,2025-03-10 04:34:00+00,-1334322,-4809738,GOIÁS
11056,Foco #11056,Cerrado,46,5.7,33.6,39,medio,2025-03-10 04:34:00+00,-1840894,-507725,GOIÁS
11057,Foco #11057,Cerrado,37,18,30.8,38,critico,2025-03-10 04:34:00+00,-1459046,-4834506,GOIÁS
11058,Foco #11058,Cerrado,57,18.2,32.2,70,critico,2025-03-10 04:34:00+00,-1313095,-4789716,TOCANTINS
11059,Foco #11059,Cerrado,41,21.6,32.2,83,baixo,2025-03-10 04:34:00+00,-1220056,-4778576,TOCANTINS
11060,Foco #11060,Cerrado,55,23.1,31.6,83,baixo,2025-03-10 04:34:00+00,-1959093,-4589793,MINAS GERAIS
11061,Foco #11061,Cerrado,38,23.4,44.3,37,baixo,2025-03-10 04:34:00+00,-1334887,-4812804,GOIÁS
11062,Foco #11062,Cerrado,45,22.7,40.2,90,medio,2025-03-10 04:34:00+00,-1265611,-4689344,TOCANTINS
11063,Foco #11063,Cerrado,45,9.2,45,67,medio,2025-03-10 04:34:00+00,-1436636,-461112,GOIÁS
11064,Foco #11064,Cerrado,57,6.2,34.1,82,critico,2025-03-10 04:34:00+00,-1972688,-448962,MINAS GERAIS
11065,Foco #11065,Cerrado,42,8.6,43.6,96,baixo,2025-03-10 04:34:00+00,-1815598,-4611322,MINAS GERAIS
11066,Foco #11066,Cerrado,33,5.2,36.4,66,alto,2025-03-10 04:34:00+00,-1599665,-5089906,GOIÁS
11067,Foco #11067,Cerrado,30,11.9,30.7,90,alto,2025-03-10 04:34:00+00,-1599136,-5086823,GOIÁS
11068,Foco #11068,Cerrado,48,23.5,40.8,33,alto,2025-03-10 04:34:00+00,-1338633,-4813026,GOIÁS
11069,Foco #11069,Cerrado,33,16,36.9,69,medio,2025-03-10 04:34:00+00,-1381338,-5131195,MATO GROSSO
11070,Foco #11070,Cerrado,31,12.4,33.8,51,alto,2025-03-10 04:34:00+00,-1327596,-4726474,GOIÁS
11071,Foco #11071,Cerrado,41,6.9,38.3,84,alto,2025-03-10 04:34:00+00,-1634993,-4710494,MINAS GERAIS
11072,Foco #11072,Cerrado,42,17.9,31.5,30,alto,2025-03-10 04:34:00+00,-1265111,-4699881,TOCANTINS
11073,Foco #11073,Cerrado,58,11.8,33.9,90,medio,2025-03-10 04:34:00+00,-1483061,-517385,MATO GROSSO
11074,Foco #11074,Cerrado,35,21.6,31.6,91,medio,2025-03-10 04:34:00+00,-1706216,-4663224,MINAS GERAIS
11075,Foco #11075,Cerrado,21,22.1,30.5,73,baixo,2025-03-10 04:34:00+00,-1375533,-4798212,GOIÁS
11076,Foco #11076,Cerrado,56,15.6,38.4,30,alto,2025-03-10 04:34:00+00,-1465699,-4829225,GOIÁS
11077,Foco #11077,Cerrado,27,23.1,32.7,77,baixo,2025-03-10 04:34:00+00,-1824142,-533235,MATO GROSSO DO SUL
11078,Foco #11078,Cerrado,56,7.4,33.1,92,critico,2025-03-10 04:34:00+00,-1844982,-4371311,MINAS GERAIS
11079,Foco #11079,Cerrado,41,7.2,32.3,59,medio,2025-03-10 04:34:00+00,-1393531,-4808931,GOIÁS
11080,Foco #11080,Cerrado,46,14.3,43.6,96,critico,2025-03-10 04:34:00+00,-1527512,-4932516,GOIÁS
11081,Foco #11081,Cerrado,55,13.1,38.2,74,medio,2025-03-10 04:34:00+00,-1692992,-5414851,MATO GROSSO
11082,Foco #11082,Cerrado,57,14,38.1,59,critico,2025-03-10 04:34:00+00,-1520934,-4718383,GOIÁS
11083,Foco #11083,Cerrado,38,20.7,31.8,68,critico,2025-03-10 04:34:00+00,-1471693,-4820307,GOIÁS
11084,Foco #11084,Cerrado,43,23.6,44.6,89,baixo,2025-03-10 04:34:00+00,-1376255,-4808046,GOIÁS
11085,Foco #11085,Cerrado,46,24.5,32,73,medio,2025-03-10 04:34:00+00,-1525293,-4791399,GOIÁS
11086,Foco #11086,Cerrado,53,6.9,36,58,alto,2025-03-10 04:34:00+00,-1535065,-4629355,MINAS GERAIS
11087,Foco #11087,Mata Atlântica,40,10.8,35,58,baixo,2025-03-10 04:34:00+00,-2011335,-4438971,MINAS GERAIS
11088,Foco #11088,Cerrado,43,8.2,41.6,86,baixo,2025-03-10 04:34:00+00,-1706278,-4662776,MINAS GERAIS
11089,Foco #11089,Cerrado,27,9.7,38.4,83,baixo,2025-03-10 04:34:00+00,-144379,-4610691,GOIÁS
11090,Foco #11090,Cerrado,42,13.6,44.2,74,baixo,2025-03-10 04:34:00+00,-1420287,-4610743,GOIÁS
11091,Foco #11091,Cerrado,39,22.3,35.1,89,medio,2025-03-10 04:34:00+00,-1330407,-4782288,TOCANTINS
11092,Foco #11092,Cerrado,57,6.2,36.6,41,alto,2025-03-10 04:34:00+00,-1397014,-4816552,GOIÁS
11093,Foco #11093,Cerrado,32,7.4,33.5,55,critico,2025-03-10 04:34:00+00,-1818238,-5328579,MATO GROSSO DO SUL
11094,Foco #11094,Cerrado,33,16.3,32.7,86,critico,2025-03-10 04:34:00+00,-1489134,-4698629,GOIÁS
11095,Foco #11095,Amazônia,23,21.2,31.3,47,medio,2025-03-10 04:34:00+00,-1128789,-5394487,MATO GROSSO
11096,Foco #11096,Pantanal,30,15.3,30.9,96,alto,2025-03-10 04:34:00+00,-1617883,-5760278,MATO GROSSO
11097,Foco #11097,Cerrado,36,13.8,44.4,43,alto,2025-03-10 04:34:00+00,-1466826,-482635,GOIÁS
11098,Foco #11098,Cerrado,28,19.3,36.9,42,medio,2025-03-10 04:34:00+00,-1289874,-4693401,TOCANTINS
11099,Foco #11099,Mata Atlântica,30,23.7,32.3,99,medio,2025-03-10 04:34:00+00,-1508359,-4212495,BAHIA
11100,Foco #11100,Cerrado,59,16.1,43.2,83,alto,2025-03-10 04:34:00+00,-1332344,-4720622,GOIÁS
11101,Foco #11101,Cerrado,49,19.7,30.1,86,baixo,2025-03-10 04:34:00+00,-1531579,-4638263,MINAS GERAIS
11102,Foco #11102,Cerrado,26,10.5,32.8,83,medio,2025-03-10 04:34:00+00,-1529105,-4796243,GOIÁS
11103,Foco #11103,Cerrado,30,20.3,33.3,39,alto,2025-03-10 04:34:00+00,-1534271,-4629679,MINAS GERAIS
11104,Foco #11104,Cerrado,53,18.4,30.3,55,baixo,2025-03-10 04:34:00+00,-1487895,-4830491,GOIÁS
11105,Foco #11105,Cerrado,43,5.9,41.3,77,baixo,2025-03-10 04:34:00+00,-1473695,-481157,GOIÁS
11106,Foco #11106,Cerrado,59,9.1,35.5,96,baixo,2025-03-10 04:34:00+00,-1265206,-4687273,TOCANTINS
11107,Foco #11107,Cerrado,51,16.2,38.8,78,medio,2025-03-10 04:34:00+00,-1350849,-4725365,GOIÁS
11108,Foco #11108,Cerrado,35,16.1,37.4,31,baixo,2025-03-10 04:34:00+00,-1438025,-459374,GOIÁS
11109,Foco #11109,Cerrado,27,25,44.6,39,alto,2025-03-10 04:34:00+00,-1343504,-4672795,GOIÁS
11110,Foco #11110,Cerrado,43,14.6,39.3,48,baixo,2025-03-10 04:34:00+00,-1330323,-4759814,GOIÁS
11111,Foco #11111,Cerrado,35,12.7,40.4,94,medio,2025-03-10 04:34:00+00,-1845011,-4380858,MINAS GERAIS
11112,Foco #11112,Cerrado,59,20.3,33.1,95,alto,2025-03-10 04:34:00+00,-1351947,-4725093,GOIÁS
11113,Foco #11113,Cerrado,20,17.4,39.6,62,alto,2025-03-10 04:34:00+00,-1272635,-4858082,TOCANTINS
